"","date","geoid","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k","POPESTIMATE2019","ABBR","ymd","year","week","year_wk","admits_confirmed_avg","perc_covid","icu_confirmed_avg","admits_confirmed_100K","icu_100K","Statewide","cdc_flag_1","cdc_flag_2","cdc_flag","deaths_21_lag_100k","icu_21_lag_100K","cases_lag_21_100K","admits_7_lag","admits_7d_ago","admits_21d_ago","admits_28d_ago","dotw","chk","deaths_21_lag_100k_14d","deaths_weekly","admits_weekly","icu_weekly","cases_weekly","cfr","perc_covid_100","cfr_in_21d","zeke_time_0","two_zeke_time_0","half_zeke_time_3","chk2","zeke_time_3","two_zeke_time_3","icu_2_time_3","perc_covid_10_time_3","change_admits","change_perc","change_cases","zeke_time_3_14d","two_zeke_time_3_14d","weight","weight_alt"
"11","2021-01-06","USA-13","Georgia",7388,8182.29,76.73,89,44.43,0.42,10617423,"GA",2021-01-06,2021,1,"2021-1",778.714285714286,0.285162385920223,1229.28571428571,7.33430593953246,11.5780045147086,NA,TRUE,FALSE,TRUE,1.14,11.8565224617795,55.98,811.142857142857,NA,NA,NA,"Wednesday","2021-01-06 Georgia",NA,7.98,51.3401415767272,11.5780045147086,537,0.7502679528403,28.5162385920223,1.48603351955307,TRUE,TRUE,TRUE,1.14,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0323465708911599,0.0196078431372549
"12","2021-01-06","USA-15","Hawaii",126,148.71,10.5,10,1,0.07,1415872,"HI",2021-01-06,2021,1,"2021-1",11.1428571428571,0.060720680893212,17,0.786996080355932,1.20067350720969,NA,FALSE,FALSE,FALSE,0.21,1.56390246737397,8.68,10.1428571428571,NA,NA,NA,"Wednesday","2021-01-06 Hawaii",NA,1.47,5.50897256249152,1.20067350720969,74,0.806451612903226,6.0720680893212,1.98648648648649,FALSE,FALSE,TRUE,0.21,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0.00431353295623696,0.0196078431372549
"13","2021-01-06","USA-16","Idaho",1188,881.71,49.34,21,12.29,0.69,1787065,"ID",2021-01-06,2021,1,"2021-1",50.2857142857143,0.175264645127287,74.7142857142857,2.81387158753119,4.18083761442845,NA,TRUE,FALSE,TRUE,0.63,3.53332739116133,73.2,40.2857142857143,NA,NA,NA,"Wednesday","2021-01-06 Idaho",NA,4.41,19.6971011127183,4.18083761442845,345,0.942622950819672,17.5264645127287,1.27826086956522,TRUE,TRUE,TRUE,0.63,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00544439311776602,0.0196078431372549
"14","2021-01-06","USA-17","Illinois",7444,6300.29,49.72,169,132.14,1.04,12671821,"IL",2021-01-06,2021,1,"2021-1",411.428571428571,0.165632473598921,723,3.24679910984042,5.70557301906332,NA,TRUE,FALSE,TRUE,0.75,4.27044271808177,65.73,390.142857142857,NA,NA,NA,"Wednesday","2021-01-06 Illinois",NA,5.25,22.7275937688829,5.70557301906332,348,1.58223033622395,16.5632473598921,1.50862068965517,TRUE,TRUE,TRUE,0.75,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0386054088922131,0.0196078431372549
"15","2021-01-06","USA-18","Indiana",6151,4893.71,72.69,80,83.29,1.24,6732219,"IN",2021-01-06,2021,1,"2021-1",427.285714285714,0.214264456329742,614.142857142857,6.34687781674533,9.12244324111941,NA,TRUE,FALSE,TRUE,0.67,6.84766790860487,90.22,311,NA,NA,NA,"Wednesday","2021-01-06 Indiana",NA,4.69,44.4281447172173,9.12244324111941,509,1.3744180891155,21.4264456329742,0.921414538310413,TRUE,TRUE,TRUE,0.67,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0205100803781024,0.0196078431372549
"16","2021-01-06","USA-19","Iowa",2478,1529.86,48.49,61,34,1.08,3155070,"IA",2021-01-06,2021,1,"2021-1",84.8571428571429,0.122886932303559,117.571428571429,2.68954865841781,3.7264285284139,NA,TRUE,FALSE,TRUE,0.48,2.61257504361461,54.34,77,NA,NA,NA,"Wednesday","2021-01-06 Iowa",NA,3.36,18.8268406089247,3.7264285284139,339,1.98748619801251,12.2886932303559,0.991150442477876,TRUE,TRUE,TRUE,0.48,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0.00961209659081792,0.0196078431372549
"17","2021-01-06","USA-20","Kansas",5288,2089.57,71.72,130,40.86,1.4,2913314,"KS",2021-01-06,2021,1,"2021-1",132.571428571429,0.179603440105305,240.857142857143,4.55053689960741,8.26746251372639,NA,TRUE,FALSE,TRUE,0.99,5.67346033711829,71.1,140.857142857143,NA,NA,NA,"Wednesday","2021-01-06 Kansas",NA,6.93,31.8537582972519,8.26746251372639,502,1.9690576652602,17.9603440105305,1.3804780876494,TRUE,TRUE,TRUE,0.99,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00887557346346741,0.0196078431372549
"18","2021-01-06","USA-21","Kentucky",5447,3143.14,70.35,42,27.43,0.61,4467673,"KY",2021-01-06,2021,1,"2021-1",434.285714285714,0.200428295460535,431,9.72062445675219,9.64708025855966,NA,TRUE,FALSE,TRUE,0.85,8.56949787634733,67.82,442.285714285714,NA,NA,NA,"Wednesday","2021-01-06 Kentucky",NA,5.95,68.0443711972653,9.64708025855966,492,0.89943969330581,20.0428295460535,1.20934959349594,TRUE,TRUE,TRUE,0.85,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0136110147832502,0.0196078431372549
"19","2021-01-06","USA-22","Louisiana",6876,3185,68.51,46,33.29,0.72,4648794,"LA",2021-01-06,2021,1,"2021-1",280.571428571429,0.18623966675203,498.142857142857,6.03535946250637,10.7155287402035,NA,TRUE,FALSE,TRUE,0.94,9.16366696394807,51.11,257,NA,NA,NA,"Wednesday","2021-01-06 Louisiana",NA,6.58,42.2475162375446,10.7155287402035,480,1.40872627665819,18.623966675203,1.37083333333333,TRUE,TRUE,TRUE,0.94,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0141628100038398,0.0196078431372549
"20","2021-01-06","USA-23","Maine",525,513,38.16,3,5.43,0.4,1344212,"ME",2021-01-06,2021,1,"2021-1",17.1428571428571,0.0923374495198153,55,1.27530903926294,4.0916165009686,NA,FALSE,FALSE,FALSE,0.34,4.65487799330973,30.36,18.2857142857143,NA,NA,NA,"Wednesday","2021-01-06 Maine",NA,2.38,8.92716327484058,4.0916165009686,267,1.31752305665349,9.23374495198153,0.891385767790262,TRUE,TRUE,TRUE,0.34,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0.00409521677253961,0.0196078431372549
